"id","name","location","address","tier_id","type_id","phone_number","state","type","products"
"1014","Cares and Cares Hospital ltd","Alimosho","1b, Olubiyi Street, along Great Challenge Rd. Via Iyana School, Enibaba Bus-Stop, by 2nd Transformer Bus-Stop, Unity Estate, Iba, Ojo","4","1","08142572100, 08142572100","[object Object]","[object Object]","3012,97,98,96"
"1015","Springs Medical Services Portharcourt","","458 IKWERRE ROAD,KALA B/STOP,RUMEPIRIKOM,P/HARCOURT","4","1","08030891309,  0803 316 5977","[object Object]","[object Object]","96,97,3012,98"
"1035","Garland Hospital","","no 2 Okporo road Rumuehinwo,Housing Estate Rukpokwu  opp Divine Power Ministry","3","1","08038842065, 08105757180","[object Object]","[object Object]","98,3012,97"
"1036","Sterling Specialist Clinic","","5 King Jaja Street Portharcourt","4","1","08185645145, 08037654521","[object Object]","[object Object]","96,97,98,3012"
"1040","Dental Plus- Anthony Village","","2,Deji Odunuga Street Off Adebayo Mokonolu Anthony Village","3","3","08092177973","[object Object]","[object Object]","3012,97,98"
"1041","Dental Plus -Surulere","","41, Eric manuel crescent off Bode Thomas Surulere Lagos","3","3","08030828821","[object Object]","[object Object]","98,3012,97"
"1046","Gateway Hospital","Jalingo","DUNGA RD, JALINGO","4","1","07011348702, 08037817902","[object Object]","[object Object]","96,98,97,3012"
"1050","Oasis specialist hospital-Port Harcourt.","","plot 1,block 2 ,Federal Housing Estate, Rumuodumanya","3","1","08150643160,  0815 064 3150, 0815-064-3156","[object Object]","[object Object]","97,98,3012"
"1051","Morning Star Eye Clinic","Port-harcourt","67 Rumuola Road Gittele Drew House","3","4","07031685045","[object Object]","[object Object]","3012,97,98"
"1052","Mother Teresa Medical Centre","Ikotun -idimu","107 Liasu Road Idimu, Lagos","4","1","012930842, 08167819751","[object Object]","[object Object]","98,97,3012,96"
"1053","Blanche Dental clinic- Ikota","","k182, Road 5, Ikota shopping complex, VGC/AJAH","3","3","08023836455","[object Object]","[object Object]","97,3012,98"
"1057","Luchy-O Eyecare Center","","suite 17, Giwa Plaza, beside  Mrs Filling station, 22 road , festac","3","4","08033263252, 07081802887","[object Object]","[object Object]","98,3012,97"
"1069","Attitude Development International (ADI)","","25 Ladipo Kasumu off Tinuade Street, First Bank Bus stop Allen , Ikeja","4","15","0905 926 8663","[object Object]","[object Object]","96,97,98,3012"
"1070","Attitude Development International (ADI)-Lekki","","Plot 69A, DR omonebhomhenye  street off Audu ekpekha boulevard  off Admiralty way, Lekki","4","15","0905 926 8663","[object Object]","[object Object]","3012,97,96,98"
"1071","Attitude Development International (ADI)-Ajah","","Suite C157, Road 1 , Ikota shopping complex, VGC ,Ajah","4","15","0905 926 8663","[object Object]","[object Object]","98,97,3012,96"
"1074","Purple ice Consults","Port-harcourt","16 East west Road","3","3","08036694777","[object Object]","[object Object]","97,3012,98"
"1075","Cri Medi Clinic- VGC","","Vgc, shopping mall , VGC.","4","2","08131982761","[object Object]","[object Object]","98,97,96,3012"
"1077","Total Care Dental Care","Port-harcourt","Big Treat Mall, no 1 Stadium Road opp  Air Force Base","3","3","08085059961","[object Object]","[object Object]","3012,98,97"
"1078","Garland Eye Clinic","Port-harcourt","Big Treat Shopping Mall,Rukpokwu","3","4","08140201170","[object Object]","[object Object]","97,3012,98"
"1080","Bosun clinic","","5 Kazeem Street,Off Daleko bus-stop Ejigbo Lagos","4","1","08034748427","[object Object]","[object Object]","98,96,97,3012"
"1082","AL-SADIQ HOSPITAL","Lagos Mainland","21 Ayisat street agilit, mile 12 ketu","4","1","08035388981, 08053985501","[object Object]","[object Object]","3012,97,98,96"
"1083","Mazaf Medical Centre","","8 Macaulay street, mushin","4","1","09082064266, 08134791751","[object Object]","[object Object]","96,98,3012,97"
"1084","St. Doris Memorial Hospital","","9 Agbekolade Street Odi-olowo mushin","4","1","08033700648, 08170988747","[object Object]","[object Object]","97,3012,96,98"
"1085","Adanta Children Hospital","","44 Evo Road GRA 2","4","1","08181839172","[object Object]","[object Object]","98,96,97,3012"
"1087","CAMELA EYE CENTRE","","2, tetlow road, Federal mortgage bank premises","3","4","8103836423","[object Object]","[object Object]","98,97,3012"
"1088","NIGER OPTICAL-AKOKWA","","2, OKIGWE ROAD, AKOKWA IMO STATE","3","4","08118919453","[object Object]","[object Object]","3012,98,97"
"1089","NIGER OPTICAL- Ahiara","","AHIRA JUNCTION","3","4","08118919450","[object Object]","[object Object]","97,3012,98"
"1090","NIGER OPTICAL- ihioma","","3, IHIOMA ROAD","3","4","08118919454","[object Object]","[object Object]","98,97,3012"
"1091","IKENEGBU HOSPITAL, MATERNITY AND LABORATORY","","PLOTS 11/13 PAT AMADI CRESCENT OFF OKIGWE ROAD LAYOUT, OWERRI","4","1","08037877624, 07032930769","[object Object]","[object Object]","98,97,3012,96"
"1092","Critical Rescue International (CRI Medi clinic)-IKEJA","Ikeja","26,Talabi street,Boet Estate, ABC Bus stop, off Adeniyi Jones, Ikejs","4","2","0700 000 0199,","[object Object]","[object Object]","96,97,98,3012"
"1093","Castle Clinic","","7b Shell Location Road off Rumuola road","4","1","084 666 282, 08033127583","[object Object]","[object Object]","3012,97,96,98"
"1094","Gods Knot Hospital","","opposite dehass filing station, ologun eru, iyana kerin,ibadan oyo.","4","1","08167791108","[object Object]","[object Object]","98,97,3012,96"
"1095","Utmost care Hospital","","5, Golf road, Golf bust stop, lakowe lakes Ibeju Lekki, Lagos","3","1","08066874649, 09061738110","[object Object]","[object Object]","97,3012,98"
"1097","Magnum Nuvon  Medical Centre","","18 Canon Ndu Street Elelenwo","4","1","09095430838, 0805 497 4422, 08067440778","[object Object]","[object Object]","98,97,96,3012"
"1098","Shiloh Medical Care","","15 Jetty road Abuloma","4","1","2348060095763, 2348066590262","[object Object]","[object Object]","3012,97,98,96"
"1101","SALVATION HOSPITAL- OWERRI","","38, MCC/URATTA ROAD","4","1","08033450585","[object Object]","[object Object]","96,97,3012,98"
"1102","FIRST CONCEPTS HOSPITAL","","Plot 111 ohaji by ihechuwa street, off MCC road owerri near Chukwuma  Nwaoha junction, behind St  John's lab.","4","1","08033263849","[object Object]","[object Object]","98,97,96,3012"
"1103","SILVERSPRING EYE CLINIC","","PLOT 12,IKENEGBU EXTENSION, OFF MCC ROAD BY LODAN BUS STOP,OPPOSITE LODAN HOTELS,OWERRI, IMO STATE.","3","4","08092355984, 08146999071","[object Object]","[object Object]","3012,98,97"
"1104","Capital Health Hospital","","Plot 156A Hill -Top layout[along Spanish Kingdom Avenue],behind DANGOTE CEMENT DEPOT, ONITSHA ROAD, OWERRI.","4","1","08035616140","[object Object]","[object Object]","96,97,3012,98"
"1107","GALAXY DENTAL CLINIC","","11A WETHERAL ROAD,OPPOSITE FINCA MICROFINANCE BANK","2","3","07052890303","[object Object]","[object Object]","3012"
"1109","NIGER OPTICAL- owerri","","119, WETHERAL ROAD","3","4","08118919457","[object Object]","[object Object]","3012,98,97"
"1110","The Eye Doctors-yaba","","23 Hughes Avenue, Alahomeji Yaba behind sweet sensation","2","4","08136110369","[object Object]","[object Object]","3012"
"1115","Sight way Eye care and optical services limited","Along the bridge going to akpajo from gbalagam woj","Emerald plaza sterling/pharmacy junction Akpajo-Peter Odili link Road gbalagam woji","3","4","8076794242","[object Object]","[object Object]","3012,97,98"
"1116","Green Fountain Medical Service","","19 Oyekan Road Off Akerele/Ogunlana Drive surulere","3","3","07019812103","[object Object]","[object Object]","98,97,3012"
"1117","Cova Care Specialist Hospital and Endoscopy Centre","","No 8 Main Street, off Farm Road 2 G.U AKE Road Eliozu","3","1","08182731100","[object Object]","[object Object]","3012,97,98"
"1119","NOXFORD HOSPITAL LIMITED","","Plot 96 tom inko-tariah avenue, Portharcourt","4","1","08035089086, 08186385407","[object Object]","[object Object]","98,96,97,3012"
"1120","ANSETT DIAGNOSTIC HOSPITAL LTD","","9 New Layout Drive , Oginigba, Trans-amadi","4","1","08149455836, 0803 309 7090, 0703-706-9790","[object Object]","[object Object]","3012,96,98,97"
"1121","Niger Optical- Abuja","","Standard plaza. Plot 2302 Herbert Macaulay way, Opp Sky memorial complex Wuse zone 6","3","4","08056005075","[object Object]","[object Object]","97,3012,98"
"1122","Niger Optical- Onitsha","Onitsha","160 Oguta Road","3","4","08056004079, 08056005535","[object Object]","[object Object]","98,97,3012"
"1123","Niger Optical- Awka","","43 Ziks Avenue","3","4","08056003589","[object Object]","[object Object]","3012,98,97"
"1124","Niger Optical- Umunze","Umunze","Nkwo Umunze Round about","3","4","08055788665","[object Object]","[object Object]","97,3012,98"
"1125","Niger Optical- Nnewi","Nnewi","No 8, Owerri Road","3","4","08056003878","[object Object]","[object Object]","98,97,3012"
"1126","Niger Optical- Ihiala","Ihiala","Onitsha Owerri Road, Opp Ihiala Park","3","4","08056005892","[object Object]","[object Object]","3012,98,97"
"1127","Niger Optical- Zik","Enugu","39 Zik Avenue, P.O. Box 453","3","4","08056000174","[object Object]","[object Object]","97,3012,98"
"1128","Niger Optical- Nike road","Enugu","61 Nike Road","3","4","08056005667","[object Object]","[object Object]","98,97,3012"
"1129","Niger Optical-Enugu Road","Nsukka","107 Enugu Road","3","4","08056000657","[object Object]","[object Object]","3012,98,97"
"1130","Niger Optical- Obollor","Obollo- Afor","48 Makurdi Road","3","4","","[object Object]","[object Object]","97,3012,98"
"1131","Niger Optical- Abakaliki","Abakaliki","1 Water works Road","3","4","08056005032","[object Object]","[object Object]","98,97,3012"
"1132","Niger Optical","Afikpo","10 Amachara- Ukpa Road","3","4","","[object Object]","[object Object]","3012,98,97"
"1133","Niger Optical- Benin","","42 Mission Road","3","4","08056005237","[object Object]","[object Object]","97,3012,98"
"1134","Niger Optical- Asaba","Asaba","155 Nnebisi Road, Asaba","3","4","08056005133","[object Object]","[object Object]","98,97,3012"
"1135","NigerOptical-Makurdi","","No 20 J.S Tarka Road, By Benue Crescent Junction","3","4","08056005313, 08064711850","[object Object]","[object Object]","3012,98,97"
"1136","Niger Optical- Oturkpo","Oturkpo","35 Ahmadu Bello Way","3","4","09055999531","[object Object]","[object Object]","97,3012,98"
"1137","Niger Optical- Lokoja","Lokoja","No 4A Old Okene Road","3","4","08056002455","[object Object]","[object Object]","98,97,3012"
"1138","Niger Optical- Uyo","Uyo","35 Ekpanya Street","3","4","08118919452","[object Object]","[object Object]","3012,98,97"
"1139","Niger Optical- Eket","Eket","20A Eket/ Oron Road","3","4","08161536294","[object Object]","[object Object]","97,3012,98"
"1140","Niger Optical- Aba","Aba","18 Asa Road","3","4","08118919462, 08139711575","[object Object]","[object Object]","98,97,3012"
"1143","Niger Optical-Emenike","Port-harcourt","18 Emenike Street","3","4","08118919460","[object Object]","[object Object]","3012,98,97"
"1144","Niger Optical-Rumuibekwe","Port-harcourt","Rumuibekwe Opposite Shell Quarters, PH","3","4","08118919459","[object Object]","[object Object]","97,3012,98"
"1146","Myra Dental Clinic","","Close 2 ,Block 8B Elekahia Estate Ph","3","3","07064311568","[object Object]","[object Object]","98,97,3012"
"1147","RAPHA PHYSIOTHERAPY CLINIC","Port-harcourt","36 ELIOPARANWO ROAD OFF ADA GEORGE ROAD","4","5","08136183371","[object Object]","[object Object]","98,3012,97,96"
"1148","Royal Hospital","","3, ARIA ROAD, GRA","3","1","08174023725, 08062230241","[object Object]","[object Object]","97,3012,98"
"1149","Mount Carmel Hospital","","119 CHIME AVENUE NEW-HAVEN, ENUGU, ENUGU STATE","4","1","08034798141,08033338109, 08052975927","[object Object]","[object Object]","98,3012,96,97"
"1150","ANNUNCIATION SPECIALIST HOSPITAL","","24 ANNUNCIATION HOSPITAL ROAD, EMENE, ENUGU.","4","1","08033456704,  09022504532","[object Object]","[object Object]","97,3012,98,96"
"1152","ST GABRIEL’S SPECIALIST HOSPITAL","","2 FOURTH AVENUE, TRANS EKULU, ENUGU","4","1","08039370140","[object Object]","[object Object]","96,3012,97,98"
"1153","Austine Graces Dental Clinic","","16 UMUNACHI STREET, NEW HAVEN, ENUGU, ENUGU STATE","3","3","08037105828","[object Object]","[object Object]","98,3012,97"
"1154","The Eye Specialists Hospital","Behind ESUT hospital, parklane enugu","11 CHURCH VIEW, GRA, ENUGU","3","4","8180162876","[object Object]","[object Object]","97,3012,98"
"1155","Eye Zone Limited","Enugu","NO.13 IFITE UKPO STREET NEW HAVEN, ENUGU(BESIDE NEW HAVEN POLICE STATION BY SABBATH BUS STOP).","3","4","08068098621","[object Object]","[object Object]","98,3012,97"
"1157","Aickon Specialist Hospital (O&G Major)","","136, CHIME AVENUE NEW-HAVEN, ENUGU, ENUGU STATE","4","1","08033333680","[object Object]","[object Object]","96,3012,98,97"
"1158","ANNUNCIATION SPECIALIST HOSPITAL (DENTAL)","Enugu","24 ANNUNCIATION HOSPITAL ROAD, EMENE, ENUGU.","3","3","08033456704","[object Object]","[object Object]","3012,97,98"
"1159","ANNUNCIATION SPECIALIST HOSPITAL (OPTICAL)","Enugu","24 ANNUNCIATION HOSPITAL ROAD, EMENE, ENUGU.","3","4","08033456704","[object Object]","[object Object]","98,3012,97"
"1160","Akulue Memorial Hospital","","16/18 Akulue Road, Onuakachi Onuiyi","4","1","08035307589, 08033561546","[object Object]","[object Object]","96,98,3012,97"
"1162","Niger Foundation Hospital","","5 PRESIDENTIAL CLOSE, INDEPENDENCE LAYOUT, ENUGU","2","1","08072037522, 07065693009, 08179444714","[object Object]","[object Object]","3012"
"1163","Springs Clinic","","18, SCOTLAND CRESCENT, ABA","4","1","08034954556, 08150625300","[object Object]","[object Object]","3012,96,98,97"
"1164","Rosevine Hospital","","1 SHALOM WAY OFF 70 ABA-OWERRI ROAD, ABA","4","1","0803 706 5762, 082300745, 09032989253","[object Object]","[object Object]","97,96,3012,98"
"1165","Ivory Hospital Limited","","175 FAULKS ROAD BY POWERLINE, ABA","4","1","080381261232, 08037110311","[object Object]","[object Object]","98,96,97,3012"
"1166","Simeone Specialist Hospital","","2/4 ABAGANA STREET, OFF 156 ABA- OWERRI ROAD, OPP EJINAKA BUS STOP, UMUOCHA, ABA","4","1","08030813800","[object Object]","[object Object]","3012,96,98,97"
"1169","ZENITH EYE CARE CENTRE","Aba","71 /73ABA-OWERRI ROAD, UMUNGASI (ROSEVINE HOSPITAL)  ABA","3","4","08037715338","[object Object]","[object Object]","97,3012,98"
"1170","Horstman Hospital","","32 OKIGWE ROAD, ABA","4","1","08134300192, 08033167877","[object Object]","[object Object]","98,96,97,3012"
"1171","Romalex Hospital","","45 UMUIMO ROAD ROAD ABAYI ABA","4","1","08037900957","[object Object]","[object Object]","3012,97,98,96"
"1172","Royal Dental Clinic","","21, Okigwe road, Aba","3","3","08063229708","[object Object]","[object Object]","97,98,3012"
"1174","Healing Cross Hospital","","Klm 2, Off Bende Road, Umuahia","4","1","08069029011, 08022575002","[object Object]","[object Object]","96,3012,97,98"
"1175","New Era Hospital Umuahia","","90B, Oji River Street off uwalaka by niger road,Umuahia","4","1","08039509861, 08134772808, 08131195155","[object Object]","[object Object]","98,3012,96,97"
"1176","St. Vincent Hospital","","9, Old Timber Road, off Aba road, Umuahia","4","1","07030901233","[object Object]","[object Object]","97,3012,98,96"
"1177","Christiana Dental Clinic","Umuahia","24 AZIKIWE ROAD, UMUAHIA","3","3","08035815830","[object Object]","[object Object]","97,3012,98"
"1181","Maranatha Hospital","","1, AMUZUKWU ROAD, UMUAHIA","4","1","08035761162","[object Object]","[object Object]","98,96,3012,97"
"1182","United Heart Hospital and clinics Ltd","Victoria-Island","14c, Kayode Abraham street, off Ligali Ayorinde Street, Victoria Island, Lagos .","2","1","09030001144, 08091650888 ,08182541000,09055514880","[object Object]","[object Object]","3012"
"1183","SOLACE DENTAL CLINIC- ARUNA(ikorodu)","","118,Lagos road, opposite access bank, Aruna Bus stop,","3","3","0903709887","[object Object]","[object Object]","3012,98,97"
"1184","SOLACE DENTAL CLINIC- ITAMAGA(ikorodu)","","10, Ijede road (inside Petroleum Managers fling station)","3","3","09093710082","[object Object]","[object Object]","97,98,3012"
"1185","SOLACE DENTAL CLINIC- KETU","","502, Ikorodu road opposite ecobank, Ile-ile bus stop","3","3","08036607465","[object Object]","[object Object]","3012,98,97"
"1186","Peace Medical Centre ( CALABAR)","","17 Efut St, Henshaw Town, Calabar","4","1","08036669406","[object Object]","[object Object]","96,98,3012,97"
"1187","Mevon Specialist Hospital","","30,Akim Road, Calabar","4","1","08035158331, 08023573492, 08068417025, 08035509019","[object Object]","[object Object]","97,98,96,3012"
"1188","Testimony Medical Consultants","","Plot 392/394, Etta-Agbor Layout, Senator Bassey Ewa Henshaw Drive, Calabar,","4","1","08160574808,  08033573255, 08091574444","[object Object]","[object Object]","3012,98,97,96"
"1190","HEALTH WISE HOSPITAL","","3 Benin Street Dline ph","4","1","08130660041","[object Object]","[object Object]","96,98,3012,97"
"1193","MEDFORD HOSPITAL LTD","","PLOT A144 KATAMPE ROAD MPAPE, beside ITV","4","1","08060199480,09062359311","[object Object]","[object Object]","97,98,96,3012"
"1195","THOMAS DAVID HOSPITAL AND MATERNITY","Lugbe","House 14, I(k), 9 crescent, sector F junction, FHA","4","1","08055602493, 0810 440 0991, 0818 701 1202","[object Object]","[object Object]","3012,98,97,96"
"1196","MARY FRANCIS HOSPITAL","","NO. AREA 1K, ROAD 4,SECTOR F, CAR WASH, FHA, LUGBE","4","1","08068641392, 07038593521","[object Object]","[object Object]","96,98,3012,97"
